TimePeriod,GeoType,GeoID,GeoRank,Geography,10th percentile mcg/m3,90th percentile mcg/m3,Mean mcg/m3
Summer 2016,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),9.2,11.8,10.6
Summer 2016,CD,107,6,Upper West Side (CD7),8.8,9.4,9.1
Summer 2016,CD,108,6,Upper East Side (CD8),8.8,10.4,9.7
Summer 2016,CD,109,6,Morningside Heights and Hamilton Heights (CD9),8.5,9.0,8.7
Summer 2016,CD,110,6,Central Harlem (CD10),8.4,8.8,8.6
Summer 2016,CD,111,6,East Harlem (CD11),8.6,9.2,8.9
Summer 2016,CD,112,6,Washington Heights and Inwood (CD12),7.8,9.3,8.4
Summer 2016,CD,201,6,Mott Haven and Melrose (CD1),8.6,10.2,9.3
Summer 2016,CD,202,6,Hunts Point and Longwood (CD2),7.9,10.4,9.2
Summer 2016,CD,203,6,Morrisania and Crotona (CD3),8.2,8.9,8.5
Summer 2016,CD,204,6,Highbridge and Concourse (CD4),8.6,9.4,8.9
Summer 2016,CD,205,6,Fordham and University Heights (CD5),8.5,9.6,8.9
Summer 2016,CD,206,6,Belmont and East Tremont (CD6),8.0,9.3,8.6
Summer 2016,CD,207,6,Kingsbridge Heights and Bedford (CD7),8.0,8.7,8.3
Summer 2016,CD,208,6,Riverdale and Fieldston (CD8),7.5,8.6,7.9
Summer 2016,CD,209,6,Parkchester and Soundview (CD9),7.4,9.0,8.2
Summer 2016,CD,210,6,Throgs Neck and Co-op City (CD10),7.2,9.0,8.0
Summer 2016,CD,211,6,Morris Park and Bronxdale (CD11),7.6,8.2,7.9
Summer 2016,CD,212,6,Williamsbridge and Baychester (CD12),7.5,8.5,7.8
Summer 2016,CD,301,6,Greenpoint and Williamsburg (CD1),9.0,10.9,9.9
Summer 2016,CD,302,6,Fort Greene and Brooklyn Heights (CD2),8.5,9.8,9.1
Summer 2016,CD,303,6,Bedford Stuyvesant (CD3),7.9,9.0,8.4
Summer 2016,CD,304,6,Bushwick (CD4),7.8,9.6,8.4
Summer 2016,CD,305,6,East New York and Starrett City (CD5),7.5,9.4,8.2
Summer 2016,CD,306,6,Park Slope and Carroll Gardens (CD6),8.4,10.2,9.2
Summer 2016,CD,307,6,Sunset Park (CD7),8.0,10.1,9.0
Summer 2016,CD,308,6,Crown Heights and Prospect Heights (CD8),8.0,8.6,8.3
Summer 2016,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),7.9,8.3,8.1
Summer 2016,CD,310,6,Bay Ridge and Dyker Heights (CD10),7.7,8.9,8.2
Summer 2016,CD,311,6,Bensonhurst (CD11),7.7,8.0,7.8
Summer 2016,CD,312,6,Borough Park (CD12),7.9,8.3,8.1
Summer 2016,CD,313,6,Coney Island (CD13),7.4,7.9,7.6
Summer 2016,CD,314,6,Flatbush and Midwood (CD14),7.8,8.4,8.0
Summer 2016,CD,315,6,Sheepshead Bay (CD15),7.3,8.0,7.7
Summer 2016,CD,316,6,Brownsville (CD16),7.9,9.4,8.4
Summer 2016,CD,317,6,East Flatbush (CD17),7.9,8.7,8.3
Summer 2016,CD,318,6,Flatlands and Canarsie (CD18),7.2,8.6,7.8
Summer 2016,CD,401,6,Long Island City and Astoria (CD1),7.5,9.2,8.5
Summer 2016,CD,402,6,Woodside and Sunnyside (CD2),8.5,11.2,9.8
Summer 2016,CD,403,6,Jackson Heights (CD3),7.6,8.2,7.9
Summer 2016,CD,404,6,Elmhurst and Corona (CD4),7.9,8.9,8.3
Summer 2016,CD,405,6,Ridgewood and Maspeth (CD5),7.6,10.1,8.4
Summer 2016,CD,406,6,Rego Park and Forest Hills (CD6),7.6,8.8,8.0
Summer 2016,CD,407,6,Flushing and Whitestone (CD7),7.2,8.8,7.8
Summer 2016,CD,408,6,Hillcrest and Fresh Meadows (CD8),7.2,8.0,7.6
Summer 2016,CD,409,6,Kew Gardens and Woodhaven (CD9),7.5,8.4,7.8
Summer 2016,CD,410,6,South Ozone Park and Howard Beach (CD10),7.1,7.9,7.4
Summer 2016,CD,411,6,Bayside and Little Neck (CD11),7.0,8.1,7.4
Summer 2016,CD,412,6,Jamaica and Hollis (CD12),7.1,8.1,7.6
Summer 2016,CD,413,6,Queens Village (CD13),6.8,7.6,7.1
Summer 2016,CD,414,6,Rockaway and Broad Channel (CD14),6.7,7.0,6.9
Summer 2016,CD,501,6,St. George and Stapleton (CD1),7.7,8.5,8.0
Summer 2016,CD,502,6,South Beach and Willowbrook (CD2),7.4,8.7,7.9
Summer 2016,CD,503,6,Tottenville and Great Kills (CD3),7.2,8.0,7.5
Summer 2016,UHF42,101,4,Kingsbridge - Riverdale,7.5,8.7,8.0
Summer 2016,UHF42,102,4,Northeast Bronx,7.5,8.8,7.9
Summer 2016,UHF42,103,4,Fordham - Bronx Pk,7.6,8.5,8.0
Summer 2016,UHF42,104,4,Pelham - Throgs Neck,7.3,8.9,8.1
Summer 2016,UHF42,105,4,Crotona -Tremont,8.2,9.4,8.8
Summer 2016,UHF42,106,4,High Bridge - Morrisania,8.4,9.4,8.8
Summer 2016,UHF42,107,4,Hunts Point - Mott Haven,7.4,10.3,9.0
Summer 2016,UHF42,201,4,Greenpoint,9.2,10.6,9.8
Summer 2016,UHF42,202,4,Downtown - Heights - Slope,8.5,10.1,9.2
Summer 2016,UHF42,203,4,Bedford Stuyvesant - Crown Heights,7.9,8.6,8.3
Summer 2016,UHF42,204,4,East New York,7.6,9.4,8.3
Summer 2016,UHF42,205,4,Sunset Park,7.9,10.0,8.9
Summer 2016,UHF42,206,4,Borough Park,7.8,8.3,8.1
Summer 2016,UHF42,207,4,East Flatbush - Flatbush,7.8,8.4,8.1
Summer 2016,UHF42,208,4,Canarsie - Flatlands,7.2,8.7,7.8
Summer 2016,UHF42,209,4,Bensonhurst - Bay Ridge,7.7,8.5,7.9
Summer 2016,UHF42,210,4,Coney Island - Sheepshead Bay,7.4,8.0,7.7
Summer 2016,UHF42,211,4,Williamsburg - Bushwick,7.9,10.8,9.0
Summer 2016,UHF42,301,4,Washington Heights,7.9,9.2,8.4
Summer 2016,UHF42,302,4,Central Harlem - Morningside Heights,8.4,8.9,8.7
Summer 2016,UHF42,303,4,East Harlem,8.6,9.2,8.9
Summer 2016,UHF42,304,4,Upper West Side,8.8,9.4,9.1
Summer 2016,UHF42,305,4,Upper East Side,8.8,10.3,9.7
Summer 2016,UHF42,306,4,Chelsea - Clinton,9.3,12.2,10.8
Summer 2016,UHF42,307,4,Gramercy Park - Murray Hill,9.9,12.2,11.2
Summer 2016,UHF42,308,4,Greenwich Village - SoHo,9.2,10.3,9.8
Summer 2016,UHF42,309,4,Union Square - Lower East Side,8.3,10.4,9.3
Summer 2016,UHF42,310,4,Lower Manhattan,9.4,10.2,9.8
Summer 2016,UHF42,401,4,Long Island City - Astoria,8.2,10.8,9.2
Summer 2016,UHF42,402,4,West Queens,7.8,10.7,8.7
Summer 2016,UHF42,403,4,Flushing - Clearview,7.2,8.8,7.8
Summer 2016,UHF42,404,4,Bayside - Little Neck,6.9,8.2,7.4
Summer 2016,UHF42,405,4,Ridgewood - Forest Hills,7.5,8.7,8.0
Summer 2016,UHF42,406,4,Fresh Meadows,7.2,8.1,7.6
Summer 2016,UHF42,407,4,Southwest Queens,7.2,8.1,7.6
Summer 2016,UHF42,408,4,Jamaica,7.1,8.1,7.6
Summer 2016,UHF42,409,4,Southeast Queens,6.8,7.4,7.1
Summer 2016,UHF42,410,4,Rockaways,6.7,7.0,6.9
Summer 2016,UHF42,501,4,Port Richmond,7.8,8.8,8.2
Summer 2016,UHF42,502,4,Stapleton - St. George,7.5,8.1,7.8
Summer 2016,UHF42,503,4,Willowbrook,7.5,9.3,8.1
Summer 2016,UHF42,504,4,South Beach - Tottenville,7.2,7.9,7.5
Summer 2016,UHF34,101,3,Kingsbridge - Riverdale,7.5,8.7,8.0
Summer 2016,UHF34,102,3,Northeast Bronx,7.5,8.8,7.9
Summer 2016,UHF34,103,3,Fordham - Bronx Pk,7.6,8.5,8.0
Summer 2016,UHF34,104,3,Pelham - Throgs Neck,7.3,8.9,8.1
Summer 2016,UHF34,201,3,Greenpoint,9.2,10.6,9.8
Summer 2016,UHF34,202,3,Downtown - Heights - Slope,8.5,10.1,9.2
Summer 2016,UHF34,203,3,Bedford Stuyvesant - Crown Heights,7.9,8.6,8.3
Summer 2016,UHF34,204,3,East New York,7.6,9.4,8.3
Summer 2016,UHF34,205,3,Sunset Park,7.9,10.0,8.9
Summer 2016,UHF34,206,3,Borough Park,7.8,8.3,8.1
Summer 2016,UHF34,207,3,East Flatbush - Flatbush,7.8,8.4,8.1
Summer 2016,UHF34,208,3,Canarsie - Flatlands,7.2,8.7,7.8
Summer 2016,UHF34,209,3,Bensonhurst - Bay Ridge,7.7,8.5,7.9
Summer 2016,UHF34,210,3,Coney Island - Sheepshead Bay,7.4,8.0,7.7
Summer 2016,UHF34,211,3,Williamsburg - Bushwick,7.9,10.8,9.0
Summer 2016,UHF34,301,3,Washington Heights,7.9,9.2,8.4
Summer 2016,UHF34,302,3,Central Harlem - Morningside Heights,8.4,8.9,8.7
Summer 2016,UHF34,303,3,East Harlem,8.6,9.2,8.9
Summer 2016,UHF34,304,3,Upper West Side,8.8,9.4,9.1
Summer 2016,UHF34,401,3,Long Island City - Astoria,8.2,10.8,9.2
Summer 2016,UHF34,402,3,West Queens,7.8,10.7,8.7
Summer 2016,UHF34,403,3,Flushing - Clearview,7.2,8.8,7.8
Summer 2016,UHF34,405,3,Ridgewood - Forest Hills,7.5,8.7,8.0
Summer 2016,UHF34,407,3,Southwest Queens,7.2,8.1,7.6
Summer 2016,UHF34,408,3,Jamaica,7.1,8.1,7.6
Summer 2016,UHF34,409,3,Southeast Queens,6.8,7.4,7.1
Summer 2016,UHF34,410,3,Rockaways,6.7,7.0,6.9
Summer 2016,UHF34,305307,3,Upper East Side-Gramercy,9.1,11.8,10.4
Summer 2016,UHF34,306308,3,Chelsea-Village  ,9.2,11.9,10.4
Summer 2016,UHF34,309310,3,Union Square-Lower Manhattan,8.4,10.3,9.5
Summer 2016,UHF34,404406,3,Bayside Little Neck-Fresh Meadows,7.0,8.1,7.5
Summer 2016,UHF34,501502,3,Northern SI,7.5,8.5,7.9
Summer 2016,UHF34,503504,3,Southern SI,7.3,8.4,7.7
Summer 2016,UHF34,105106107,3,South Bronx,8.1,9.8,8.9
Summer 2016,Borough,1,1,Bronx,7.5,9.2,8.3
Summer 2016,Borough,2,1,Brooklyn,7.5,9.5,8.3
Summer 2016,Borough,3,1,Manhattan,8.4,11.2,9.5
Summer 2016,Borough,4,1,Queens,6.9,8.7,7.8
Summer 2016,Borough,5,1,Staten Island,7.3,8.5,7.8
Summer 2016,Citywide,1,0,New York City,7.2,9.4,8.1
Winter 2015-16,CD,101,6,Financial District (CD1),9.9,10.7,10.3
Winter 2015-16,CD,102,6,Greenwich Village and Soho (CD2),9.6,10.6,10.2
Winter 2015-16,CD,103,6,Lower East Side and Chinatown (CD3),8.8,10.6,9.6
Winter 2015-16,CD,104,6,Clinton and Chelsea (CD4),9.2,11.2,10.2
Winter 2015-16,CD,105,6,Midtown (CD5),10.8,12.2,11.5
Winter 2015-16,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),9.4,11.5,10.6
Winter 2015-16,CD,107,6,Upper West Side (CD7),8.6,9.2,8.8
Winter 2015-16,CD,108,6,Upper East Side (CD8),8.5,10.1,9.3
Winter 2015-16,CD,109,6,Morningside Heights and Hamilton Heights (CD9),8.3,8.7,8.5
Winter 2015-16,CD,110,6,Central Harlem (CD10),8.2,8.5,8.3
Winter 2015-16,CD,111,6,East Harlem (CD11),8.3,8.8,8.6
Winter 2015-16,CD,112,6,Washington Heights and Inwood (CD12),8.1,9.4,8.5
Winter 2015-16,CD,201,6,Mott Haven and Melrose (CD1),8.4,10.0,9.0
Winter 2015-16,CD,202,6,Hunts Point and Longwood (CD2),7.7,10.2,9.0
Winter 2015-16,CD,203,6,Morrisania and Crotona (CD3),8.1,8.9,8.4
Winter 2015-16,CD,204,6,Highbridge and Concourse (CD4),8.5,9.3,8.8
Winter 2015-16,CD,205,6,Fordham and University Heights (CD5),8.6,9.6,9.0
Winter 2015-16,CD,206,6,Belmont and East Tremont (CD6),8.1,9.3,8.6
Winter 2015-16,CD,207,6,Kingsbridge Heights and Bedford (CD7),8.3,8.9,8.5
Winter 2015-16,CD,208,6,Riverdale and Fieldston (CD8),8.1,9.0,8.4
Winter 2015-16,CD,209,6,Parkchester and Soundview (CD9),7.3,8.9,8.1
Winter 2015-16,CD,210,6,Throgs Neck and Co-op City (CD10),7.3,9.1,8.1
Winter 2015-16,CD,211,6,Morris Park and Bronxdale (CD11),7.8,8.3,8.1
Winter 2015-16,CD,212,6,Williamsbridge and Baychester (CD12),8.0,8.9,8.3
Winter 2015-16,CD,301,6,Greenpoint and Williamsburg (CD1),9.5,11.3,10.3
Winter 2015-16,CD,302,6,Fort Greene and Brooklyn Heights (CD2),9.2,10.5,9.8
Winter 2015-16,CD,303,6,Bedford Stuyvesant (CD3),8.4,9.6,8.9
Winter 2015-16,CD,304,6,Bushwick (CD4),8.2,10.0,8.8
Winter 2015-16,CD,305,6,East New York and Starrett City (CD5),7.5,9.5,8.3
Winter 2015-16,CD,306,6,Park Slope and Carroll Gardens (CD6),9.0,11.0,9.9
Winter 2015-16,CD,307,6,Sunset Park (CD7),8.4,10.6,9.5
Winter 2015-16,CD,308,6,Crown Heights and Prospect Heights (CD8),8.5,9.3,8.8
Winter 2015-16,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),8.4,8.8,8.6
Winter 2015-16,CD,310,6,Bay Ridge and Dyker Heights (CD10),7.6,8.9,8.1
Winter 2015-16,CD,311,6,Bensonhurst (CD11),7.2,7.9,7.5
Winter 2015-16,CD,312,6,Borough Park (CD12),7.8,8.5,8.2
Winter 2015-16,CD,313,6,Coney Island (CD13),6.6,7.1,6.9
Winter 2015-16,CD,314,6,Flatbush and Midwood (CD14),7.6,8.8,8.1
Winter 2015-16,CD,315,6,Sheepshead Bay (CD15),6.6,7.6,7.1
Winter 2015-16,CD,316,6,Brownsville (CD16),8.2,9.6,8.7
Winter 2015-16,CD,317,6,East Flatbush (CD17),8.1,9.0,8.5
Winter 2015-16,CD,318,6,Flatlands and Canarsie (CD18),6.7,8.6,7.6
Winter 2015-16,CD,401,6,Long Island City and Astoria (CD1),7.2,9.1,8.2
Winter 2015-16,CD,402,6,Woodside and Sunnyside (CD2),8.4,11.2,9.8
Winter 2015-16,CD,403,6,Jackson Heights (CD3),7.4,8.0,7.7
Winter 2015-16,CD,404,6,Elmhurst and Corona (CD4),7.7,8.8,8.1
Winter 2015-16,CD,405,6,Ridgewood and Maspeth (CD5),7.7,10.3,8.6
Winter 2015-16,CD,406,6,Rego Park and Forest Hills (CD6),7.5,8.7,8.0
Winter 2015-16,CD,407,6,Flushing and Whitestone (CD7),7.2,8.6,7.7
Winter 2015-16,CD,408,6,Hillcrest and Fresh Meadows (CD8),7.2,8.0,7.5
Winter 2015-16,CD,409,6,Kew Gardens and Woodhaven (CD9),7.5,8.3,7.8
Winter 2015-16,CD,410,6,South Ozone Park and Howard Beach (CD10),6.9,7.8,7.3
Winter 2015-16,CD,411,6,Bayside and Little Neck (CD11),7.0,8.0,7.3
Winter 2015-16,CD,412,6,Jamaica and Hollis (CD12),6.9,8.0,7.4
Winter 2015-16,CD,413,6,Queens Village (CD13),6.5,7.3,6.9
Winter 2015-16,CD,414,6,Rockaway and Broad Channel (CD14),5.8,6.1,5.9
Winter 2015-16,CD,501,6,St. George and Stapleton (CD1),7.4,8.5,7.9
Winter 2015-16,CD,502,6,South Beach and Willowbrook (CD2),6.8,8.6,7.5
Winter 2015-16,CD,503,6,Tottenville and Great Kills (CD3),6.7,7.8,7.2
Winter 2015-16,UHF42,101,4,Kingsbridge - Riverdale,8.1,9.0,8.4
Winter 2015-16,UHF42,102,4,Northeast Bronx,7.9,9.2,8.3
Winter 2015-16,UHF42,103,4,Fordham - Bronx Pk,8.0,8.7,8.3
Winter 2015-16,UHF42,104,4,Pelham - Throgs Neck,7.3,8.9,8.1
Winter 2015-16,UHF42,105,4,Crotona -Tremont,8.2,9.5,8.8
Winter 2015-16,UHF42,106,4,High Bridge - Morrisania,8.3,9.3,8.7
Winter 2015-16,UHF42,107,4,Hunts Point - Mott Haven,7.2,10.1,8.8
Winter 2015-16,UHF42,201,4,Greenpoint,9.6,10.9,10.2
Winter 2015-16,UHF42,202,4,Downtown - Heights - Slope,9.1,10.8,9.8
Winter 2015-16,UHF42,203,4,Bedford Stuyvesant - Crown Heights,8.3,9.3,8.8
Winter 2015-16,UHF42,204,4,East New York,7.7,9.5,8.4
Winter 2015-16,UHF42,205,4,Sunset Park,8.3,10.6,9.3
Winter 2015-16,UHF42,206,4,Borough Park,7.7,8.6,8.2
Winter 2015-16,UHF42,207,4,East Flatbush - Flatbush,7.9,8.8,8.4
Winter 2015-16,UHF42,208,4,Canarsie - Flatlands,6.8,8.8,7.6
Winter 2015-16,UHF42,209,4,Bensonhurst - Bay Ridge,7.2,8.4,7.7
Winter 2015-16,UHF42,210,4,Coney Island - Sheepshead Bay,6.6,7.5,7.0
Winter 2015-16,UHF42,211,4,Williamsburg - Bushwick,8.3,11.2,9.4
Winter 2015-16,UHF42,301,4,Washington Heights,8.1,9.2,8.5
Winter 2015-16,UHF42,302,4,Central Harlem - Morningside Heights,8.2,8.6,8.4
Winter 2015-16,UHF42,303,4,East Harlem,8.3,8.9,8.6
Winter 2015-16,UHF42,304,4,Upper West Side,8.6,9.2,8.8
Winter 2015-16,UHF42,305,4,Upper East Side,8.5,10.0,9.3
Winter 2015-16,UHF42,306,4,Chelsea - Clinton,9.4,11.9,10.7
Winter 2015-16,UHF42,307,4,Gramercy Park - Murray Hill,9.9,11.9,11.0
Winter 2015-16,UHF42,308,4,Greenwich Village - SoHo,9.6,10.7,10.2
Winter 2015-16,UHF42,309,4,Union Square - Lower East Side,8.8,10.7,9.7
Winter 2015-16,UHF42,310,4,Lower Manhattan,9.9,10.7,10.3
Winter 2015-16,UHF42,401,4,Long Island City - Astoria,8.0,10.8,9.1
Winter 2015-16,UHF42,402,4,West Queens,7.5,10.8,8.6
Winter 2015-16,UHF42,403,4,Flushing - Clearview,7.2,8.6,7.7
Winter 2015-16,UHF42,404,4,Bayside - Little Neck,6.9,8.2,7.4
Winter 2015-16,UHF42,405,4,Ridgewood - Forest Hills,7.6,8.7,8.1
Winter 2015-16,UHF42,406,4,Fresh Meadows,7.1,8.0,7.5
Winter 2015-16,UHF42,407,4,Southwest Queens,7.0,8.1,7.5
Winter 2015-16,UHF42,408,4,Jamaica,7.0,7.9,7.4
Winter 2015-16,UHF42,409,4,Southeast Queens,6.6,7.2,6.9
Winter 2015-16,UHF42,410,4,Rockaways,5.8,6.1,5.9
Winter 2015-16,UHF42,501,4,Port Richmond,7.6,8.8,8.1
Winter 2015-16,UHF42,502,4,Stapleton - St. George,6.9,8.0,7.4
Winter 2015-16,UHF42,503,4,Willowbrook,7.0,9.2,7.8
Winter 2015-16,UHF42,504,4,South Beach - Tottenville,6.7,7.7,7.1
Winter 2015-16,UHF34,101,3,Kingsbridge - Riverdale,8.1,9.0,8.4
Winter 2015-16,UHF34,102,3,Northeast Bronx,7.9,9.2,8.3
Winter 2015-16,UHF34,103,3,Fordham - Bronx Pk,8.0,8.7,8.3
Winter 2015-16,UHF34,104,3,Pelham - Throgs Neck,7.3,8.9,8.1
Winter 2015-16,UHF34,201,3,Greenpoint,9.6,10.9,10.2
Winter 2015-16,UHF34,202,3,Downtown - Heights - Slope,9.1,10.8,9.8
Winter 2015-16,UHF34,203,3,Bedford Stuyvesant - Crown Heights,8.3,9.3,8.8
Winter 2015-16,UHF34,204,3,East New York,7.7,9.5,8.4
Winter 2015-16,UHF34,205,3,Sunset Park,8.3,10.6,9.3
Winter 2015-16,UHF34,206,3,Borough Park,7.7,8.6,8.2
Winter 2015-16,UHF34,207,3,East Flatbush - Flatbush,7.9,8.8,8.4
Winter 2015-16,UHF34,208,3,Canarsie - Flatlands,6.8,8.8,7.6
Winter 2015-16,UHF34,209,3,Bensonhurst - Bay Ridge,7.2,8.4,7.7
Winter 2015-16,UHF34,210,3,Coney Island - Sheepshead Bay,6.6,7.5,7.0
Winter 2015-16,UHF34,211,3,Williamsburg - Bushwick,8.3,11.2,9.4
Winter 2015-16,UHF34,301,3,Washington Heights,8.1,9.2,8.5
Winter 2015-16,UHF34,302,3,Central Harlem - Morningside Heights,8.2,8.6,8.4
Winter 2015-16,UHF34,303,3,East Harlem,8.3,8.9,8.6
Winter 2015-16,UHF34,304,3,Upper West Side,8.6,9.2,8.8
Winter 2015-16,UHF34,401,3,Long Island City - Astoria,8.0,10.8,9.1
Winter 2015-16,UHF34,402,3,West Queens,7.5,10.8,8.6
Winter 2015-16,UHF34,403,3,Flushing - Clearview,7.2,8.6,7.7
Winter 2015-16,UHF34,405,3,Ridgewood - Forest Hills,7.6,8.7,8.1
Winter 2015-16,UHF34,407,3,Southwest Queens,7.0,8.1,7.5
Winter 2015-16,UHF34,408,3,Jamaica,7.0,7.9,7.4
Winter 2015-16,UHF34,409,3,Southeast Queens,6.6,7.2,6.9
Winter 2015-16,UHF34,410,3,Rockaways,5.8,6.1,5.9
Winter 2015-16,UHF34,305307,3,Upper East Side-Gramercy,8.8,11.5,10.1
Winter 2015-16,UHF34,306308,3,Chelsea-Village  ,9.5,11.6,10.5
Winter 2015-16,UHF34,309310,3,Union Square-Lower Manhattan,8.9,10.7,9.9
Winter 2015-16,UHF34,404406,3,Bayside Little Neck-Fresh Meadows,7.0,8.1,7.4
Winter 2015-16,UHF34,501502,3,Northern SI,6.9,8.3,7.7
Winter 2015-16,UHF34,503504,3,Southern SI,6.7,8.3,7.4
Winter 2015-16,UHF34,105106107,3,South Bronx,8.0,9.7,8.8
Winter 2015-16,Borough,1,1,Bronx,7.7,9.3,8.4
Winter 2015-16,Borough,2,1,Brooklyn,7.0,10.0,8.4
Winter 2015-16,Borough,3,1,Manhattan,8.3,11.0,9.4
Winter 2015-16,Borough,4,1,Queens,6.6,8.6,7.6
Winter 2015-16,Borough,5,1,Staten Island,6.8,8.3,7.5
Winter 2015-16,Citywide,1,0,New York City,6.9,9.6,8.0
Annual Average 2015,CD,101,6,Financial District (CD1),10.1,11.0,10.6
Annual Average 2015,CD,102,6,Greenwich Village and Soho (CD2),10.0,11.0,10.6
Annual Average 2015,CD,103,6,Lower East Side and Chinatown (CD3),9.1,10.9,9.9
Annual Average 2015,CD,104,6,Clinton and Chelsea (CD4),9.8,11.9,10.9
Annual Average 2015,CD,105,6,Midtown (CD5),11.5,13.1,12.3
Annual Average 2015,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),9.9,12.3,11.2
Annual Average 2015,CD,107,6,Upper West Side (CD7),9.5,10.0,9.8
Annual Average 2015,CD,108,6,Upper East Side (CD8),9.4,10.9,10.2
Annual Average 2015,CD,109,6,Morningside Heights and Hamilton Heights (CD9),9.2,9.7,9.4
Annual Average 2015,CD,110,6,Central Harlem (CD10),9.1,9.5,9.3
Annual Average 2015,CD,111,6,East Harlem (CD11),9.2,9.8,9.5
Annual Average 2015,CD,112,6,Washington Heights and Inwood (CD12),8.9,10.2,9.4
Annual Average 2015,CD,201,6,Mott Haven and Melrose (CD1),9.3,10.8,9.9
Annual Average 2015,CD,202,6,Hunts Point and Longwood (CD2),8.5,11.1,9.8
Annual Average 2015,CD,203,6,Morrisania and Crotona (CD3),9.0,9.8,9.3
Annual Average 2015,CD,204,6,Highbridge and Concourse (CD4),9.4,10.2,9.7
Annual Average 2015,CD,205,6,Fordham and University Heights (CD5),9.4,10.5,9.8
Annual Average 2015,CD,206,6,Belmont and East Tremont (CD6),8.9,10.2,9.4
Annual Average 2015,CD,207,6,Kingsbridge Heights and Bedford (CD7),9.1,9.7,9.3
Annual Average 2015,CD,208,6,Riverdale and Fieldston (CD8),8.8,9.8,9.2
Annual Average 2015,CD,209,6,Parkchester and Soundview (CD9),8.1,9.8,9.0
Annual Average 2015,CD,210,6,Throgs Neck and Co-op City (CD10),8.2,10.0,9.0
Annual Average 2015,CD,211,6,Morris Park and Bronxdale (CD11),8.7,9.2,8.9
Annual Average 2015,CD,212,6,Williamsbridge and Baychester (CD12),8.8,9.7,9.1
Annual Average 2015,CD,301,6,Greenpoint and Williamsburg (CD1),9.7,11.5,10.6
Annual Average 2015,CD,302,6,Fort Greene and Brooklyn Heights (CD2),9.2,10.6,9.8
Annual Average 2015,CD,303,6,Bedford Stuyvesant (CD3),8.5,9.7,9.0
Annual Average 2015,CD,304,6,Bushwick (CD4),8.4,10.2,9.0
Annual Average 2015,CD,305,6,East New York and Starrett City (CD5),7.9,9.8,8.7
Annual Average 2015,CD,306,6,Park Slope and Carroll Gardens (CD6),9.0,11.0,9.9
Annual Average 2015,CD,307,6,Sunset Park (CD7),8.6,10.6,9.6
Annual Average 2015,CD,308,6,Crown Heights and Prospect Heights (CD8),8.6,9.3,8.9
Annual Average 2015,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),8.5,8.9,8.7
Annual Average 2015,CD,310,6,Bay Ridge and Dyker Heights (CD10),8.0,9.2,8.4
Annual Average 2015,CD,311,6,Bensonhurst (CD11),7.8,8.3,8.0
Annual Average 2015,CD,312,6,Borough Park (CD12),8.2,8.7,8.5
Annual Average 2015,CD,313,6,Coney Island (CD13),7.3,7.8,7.6
Annual Average 2015,CD,314,6,Flatbush and Midwood (CD14),8.1,8.9,8.4
Annual Average 2015,CD,315,6,Sheepshead Bay (CD15),7.4,8.2,7.8
Annual Average 2015,CD,316,6,Brownsville (CD16),8.4,9.8,8.9
Annual Average 2015,CD,317,6,East Flatbush (CD17),8.3,9.2,8.7
Annual Average 2015,CD,318,6,Flatlands and Canarsie (CD18),7.4,8.9,8.1
Annual Average 2015,CD,401,6,Long Island City and Astoria (CD1),8.1,9.8,9.0
Annual Average 2015,CD,402,6,Woodside and Sunnyside (CD2),9.0,11.8,10.3
Annual Average 2015,CD,403,6,Jackson Heights (CD3),8.1,8.7,8.3
Annual Average 2015,CD,404,6,Elmhurst and Corona (CD4),8.3,9.3,8.7
Annual Average 2015,CD,405,6,Ridgewood and Maspeth (CD5),8.0,10.6,8.9
Annual Average 2015,CD,406,6,Rego Park and Forest Hills (CD6),8.0,9.2,8.5
Annual Average 2015,CD,407,6,Flushing and Whitestone (CD7),7.9,9.4,8.5
Annual Average 2015,CD,408,6,Hillcrest and Fresh Meadows (CD8),7.9,8.6,8.2
Annual Average 2015,CD,409,6,Kew Gardens and Woodhaven (CD9),7.9,8.8,8.3
Annual Average 2015,CD,410,6,South Ozone Park and Howard Beach (CD10),7.5,8.4,7.9
Annual Average 2015,CD,411,6,Bayside and Little Neck (CD11),7.9,8.9,8.2
Annual Average 2015,CD,412,6,Jamaica and Hollis (CD12),7.8,8.7,8.2
Annual Average 2015,CD,413,6,Queens Village (CD13),7.6,8.2,7.9
Annual Average 2015,CD,414,6,Rockaway and Broad Channel (CD14),6.9,7.3,7.2
Annual Average 2015,CD,501,6,St. George and Stapleton (CD1),7.7,8.6,8.2
Annual Average 2015,CD,502,6,South Beach and Willowbrook (CD2),7.3,8.7,7.8
Annual Average 2015,CD,503,6,Tottenville and Great Kills (CD3),7.0,7.8,7.3
Annual Average 2015,UHF42,101,4,Kingsbridge - Riverdale,8.8,9.8,9.2
Annual Average 2015,UHF42,102,4,Northeast Bronx,8.7,10.0,9.1
Annual Average 2015,UHF42,103,4,Fordham - Bronx Pk,8.8,9.5,9.1
Annual Average 2015,UHF42,104,4,Pelham - Throgs Neck,8.2,9.7,8.9
